Time,Magnet_145_31_x,Magnet_145_31_y,Magnet_145_31_z,Magnet_149_x,Magnet_149_y,Magnet_149_z,Magnet_154_x,Magnet_154_y,Magnet_154_z,Magnet_157_x,Magnet_157_y,Magnet_157_z,Magnet_158_x,Magnet_158_y,Magnet_158_z,Magnet_159_x,Magnet_159_y,Magnet_159_z,Magnet_161_x,Magnet_161_y,Magnet_161_z,Magnet_165_10_x,Magnet_165_10_y,Magnet_165_10_z,Magnet_165_3_x,Magnet_165_3_y,Magnet_165_3_z,Magnet_165_7_x,Magnet_165_7_y,Magnet_165_7_z,Magnet_169_x,Magnet_169_y,Magnet_169_z,Magnet_181_1_x,Magnet_181_1_y,Magnet_181_1_z,Magnet_187_x,Magnet_187_y,Magnet_187_z,Maj3_Out_x,Maj3_Out_y,Maj3_Out_z,Magnet_145_18_x,Magnet_145_18_y,Magnet_145_18_z,Magnet_148_x,Magnet_148_y,Magnet_148_z,Magnet_155_x,Magnet_155_y,Magnet_155_z,Magnet_165_5_x,Magnet_165_5_y,Magnet_165_5_z,Magnet_166_0_x,Magnet_166_0_y,Magnet_166_0_z,Magnet_166_1_x,Magnet_166_1_y,Magnet_166_1_z,Magnet_167_0_x,Magnet_167_0_y,Magnet_167_0_z,Magnet_167_1_x,Magnet_167_1_y,Magnet_167_1_z,Magnet_171_x,Magnet_171_y,Magnet_171_z,Magnet_181_0_x,Magnet_181_0_y,Magnet_181_0_z,Magnet_186_x,Magnet_186_y,Magnet_186_z,Magnet_188_x,Magnet_188_y,Magnet_188_z,Sum_x,Sum_y,Sum_z,Magnet_145_15_x,Magnet_145_15_y,Magnet_145_15_z,Magnet_145_19_x,Magnet_145_19_y,Magnet_145_19_z,Magnet_145_37_x,Magnet_145_37_y,Magnet_145_37_z,Magnet_145_4_x,Magnet_145_4_y,Magnet_145_4_z,Magnet_145_6_x,Magnet_145_6_y,Magnet_145_6_z,Magnet_165_0_x,Magnet_165_0_y,Magnet_165_0_z,Magnet_165_12_x,Magnet_165_12_y,Magnet_165_12_z,Magnet_165_1_x,Magnet_165_1_y,Magnet_165_1_z,Magnet_165_9_x,Magnet_165_9_y,Magnet_165_9_z,Magnet_170_x,Magnet_170_y,Magnet_170_z,Maj1_Out_x,Maj1_Out_y,Maj1_Out_z,Magnet_145_33_x,Magnet_145_33_y,Magnet_145_33_z,Magnet_145_35_x,Magnet_145_35_y,Magnet_145_35_z,Magnet_145_8_x,Magnet_145_8_y,Magnet_145_8_z,Magnet_145_9_x,Magnet_145_9_y,Magnet_145_9_z,Magnet_147_x,Magnet_147_y,Magnet_147_z,Magnet_165_11_x,Magnet_165_11_y,Magnet_165_11_z,Magnet_165_2_x,Magnet_165_2_y,Magnet_165_2_z,Magnet_165_8_x,Magnet_165_8_y,Magnet_165_8_z,Magnet_168_x,Magnet_168_y,Magnet_168_z,Maj2_Out_x,Maj2_Out_y,Maj2_Out_z,Input_A_1_x,Input_A_1_y,Input_A_1_z,InputA_x,InputA_y,InputA_z,Input_B_1_x,Input_B_1_y,Input_B_1_z,Input_Cin_x,Input_Cin_y,Input_Cin_z,Magnet_189_x,Magnet_189_y,Magnet_189_z,
34.3,0.408943,0.912544,-0.0053395,0.601224,-0.799058,0.00597957,0.399497,0.916722,-0.00480558,0.819663,0.5728,-0.00726883,0.82847,-0.55998,0.00767282,0.484793,-0.874616,0.00467406,0.655003,0.755607,-0.00545195,0.230441,-0.973081,0.00318355,0.219588,-0.975588,0.00302652,0.529611,-0.848225,0.00504654,0.54286,-0.83981,0.00478976,0.690949,0.722884,-0.00536873,0.745072,-0.666916,0.00957957,0.566961,-0.823732,0.00444243,0.999957,-0.00923019,-0.000305206,0.999809,0.0195556,-0.000233358,0.999948,-0.0101544,0.000261716,0.999789,0.0205424,-0.000277978,0.999989,0.00459883,1.96867e-05,0.999582,-0.0288926,0.000206633,0.999969,0.00783731,-3.65957e-05,0.999996,-0.0027184,-3.44914e-05,0.99999,0.00449149,-6.65941e-05,0.999747,-0.0224914,0.000227963,0.99999,0.00439196,4.52459e-05,0.999924,0.0123535,-0.000360922,0.999993,-0.00362145,-2.26676e-05,0.99983,0.0184111,8.55146e-05,0.999501,-0.0315901,-2.2168e-05,0.999694,-0.0247298,-2.5463e-05,0.999965,-0.00837629,-0.000263881,0.998775,-0.0494787,-0.000181598,0.999997,-0.00227138,-1.06953e-05,0.999225,0.039368,7.78298e-05,0.999398,0.0346814,0.000109674,0.999888,0.0149732,2.75082e-05,0.999206,-0.0398302,-0.000107986,0.999519,0.0310136,8.62335e-05,-0.0329786,-0.999456,2.54739e-06,-0.0500624,-0.998746,-3.24571e-05,0.261716,-0.965145,0.000332314,0.218488,0.975839,-0.0010656,0.062863,-0.998022,0.000393383,0.406806,-0.913514,0.00092858,0.26965,-0.962958,-0.00014428,0.481179,0.876621,-0.00165823,0.582271,0.812992,-0.00214811,0.135083,-0.990834,0.00116599,0.163539,-0.986536,0.00104726,0.202654,-0.97925,0.000675665,-0.0455728,0.998961,-0.000152851,0.0807217,0.996736,-0.00065139,0.129475,0.991583,2.26263e-06,
34.4,0.362294,0.932051,-0.00493455,0.550804,-0.834614,0.00577719,0.353062,0.935588,-0.0047153,0.777833,0.628429,-0.00724559,0.784882,-0.619599,0.00763582,0.439018,-0.89846,0.00567921,0.604256,0.796756,-0.00730931,0.196806,-0.980437,0.00316022,0.18717,-0.982323,0.0030007,0.484111,-0.874993,0.00492828,0.499427,-0.866343,0.00466567,0.650011,0.759907,-0.00518614,0.686213,-0.727356,0.00803517,0.52506,-0.851054,0.00433304,0.99997,-0.00778891,-0.000298632,0.999782,0.0208637,-0.0002206,0.999931,-0.0117459,0.000269519,0.999756,0.022066,-0.000268489,0.999991,0.00433269,2.55439e-05,0.999536,-0.0304575,0.000313389,0.999968,0.00800439,-3.4068e-05,0.999997,-0.00241597,-2.66752e-05,0.999988,0.00497686,-6.19198e-05,0.999714,-0.0239207,0.000214863,0.999991,0.00422025,4.32446e-05,0.9999,0.014124,-0.000291761,0.999994,-0.00338556,-2.05206e-05,0.999854,0.0170834,9.46407e-05,0.999532,-0.0305757,-1.79466e-05,0.999719,-0.0237039,-1.84417e-05,0.999969,-0.00780942,0.000207821,0.998884,-0.0472227,-0.000158806,0.999997,-0.00250115,-9.10165e-06,0.999285,0.0378164,7.06126e-05,0.99943,0.0337611,0.000104229,0.999891,0.0147477,2.75978e-05,0.999266,-0.0383113,-9.60914e-05,0.999559,0.0297067,8.95616e-05,-0.0331002,-0.999452,1.15529e-06,-0.0498544,-0.998756,-2.19023e-05,0.258607,-0.965982,0.0005993,0.207388,0.978257,-0.00167569,0.0587795,-0.998271,0.000342721,0.398212,-0.917293,0.000918869,0.270172,-0.962812,-0.000149076,0.467842,0.883811,-0.00163655,0.566798,0.823854,-0.0020864,0.124882,-0.992171,0.00106064,0.153855,-0.988093,0.00104945,0.19735,-0.980333,0.000715217,-0.0469537,0.998897,-0.000130137,0.0753896,0.997154,-0.000695256,0.12942,0.99159,1.70002e-06,
34.5,0.314795,0.949146,-0.00502446,0.500205,-0.865889,0.00561975,0.306685,0.9518,-0.00464457,0.732827,0.680377,-0.00720725,0.737667,-0.675123,0.00751454,0.392138,-0.919895,0.00454821,0.552491,0.833501,-0.00546271,0.163157,-0.986595,0.00314142,0.154801,-0.987941,0.00297873,0.438299,-0.898816,0.00482643,0.45574,-0.890101,0.00456039,0.608518,0.793524,-0.0050254,0.623537,-0.781751,0.00815676,0.482844,-0.875696,0.0042363,0.999979,-0.00643148,-0.000289602,0.999757,0.0220512,-0.000209865,0.999912,-0.0132445,0.000256081,0.999724,0.0234887,-0.000259776,0.999992,0.0040905,1.81715e-05,0.999491,-0.0319128,0.000207707,0.999967,0.00816295,-3.36929e-05,0.999998,-0.00214206,-2.55557e-05,0.999985,0.00540913,-5.7558e-05,0.999682,-0.0252317,0.000202983,0.999992,0.00407293,4.14218e-05,0.999875,0.0158273,-0.000295625,0.999995,-0.00317518,-1.85302e-05,0.999869,0.0162095,9.47419e-05,0.999561,-0.0296408,-1.36737e-05,0.999741,-0.0227693,-1.23624e-05,0.999974,-0.00716747,1.45783e-05,0.99898,-0.0451652,-0.000147369,0.999996,-0.00269981,-1.41914e-05,0.999338,0.0363842,6.05876e-05,0.999458,0.0329147,9.90761e-05,0.999894,0.0145311,2.63866e-05,0.999318,-0.0369305,-8.55076e-05,0.999591,0.0285851,9.63367e-05,-0.0332182,-0.999448,-1.11065e-06,-0.0496601,-0.998766,-2.32038e-05,0.254854,-0.966979,0.000252129,0.195163,0.98077,-0.000971539,0.0545022,-0.998514,0.000394473,0.389622,-0.920974,0.000909645,0.270698,-0.962664,-0.000151774,0.454569,0.89071,-0.00161843,0.551415,0.834229,-0.0020384,0.114299,-0.993446,0.00114765,0.14421,-0.989547,0.00105328,0.191753,-0.981443,0.000742533,-0.048409,0.998828,-0.000153701,0.069635,0.997572,-0.00072896,0.129333,0.991601,9.15581e-06,
34.6,0.268491,0.96327,-0.00479313,0.449298,-0.893366,0.00545103,0.260254,0.965529,-0.00456261,0.684862,0.728638,-0.007066,0.687746,-0.725914,0.00731669,0.343503,-0.939139,0.0049273,0.497791,0.867277,-0.00582367,0.129491,-0.991576,0.00312717,0.122478,-0.992467,0.00296009,0.392239,-0.919851,0.00473811,0.411902,-0.911217,0.00446893,0.566598,0.82398,-0.0048833,0.563595,-0.826018,0.00740171,0.440371,-0.897806,0.00415156,0.999987,-0.00518392,-0.000279262,0.999732,0.0231378,-0.000198121,0.999892,-0.0147161,0.000241668,0.999692,0.0248158,-0.000251792,0.999993,0.0038637,1.80471e-05,0.999442,-0.0334035,0.000225205,0.999966,0.00830518,-3.24178e-05,0.999998,-0.00192263,-2.15299e-05,0.999983,0.0057907,-5.3465e-05,0.999651,-0.0264318,0.000192088,0.999992,0.00394823,3.97497e-05,0.999852,0.0171994,-0.000259959,0.999996,-0.00298883,-1.66763e-05,0.999881,0.0154017,1.57474e-05,0.999586,-0.0287807,-1.00608e-05,0.99976,-0.0219139,-6.96926e-06,0.999971,-0.00767102,-7.79765e-05,0.999062,-0.0432973,-0.000133447,0.999996,-0.00287642,-1.54215e-05,0.999385,0.0350578,5.36827e-05,0.999484,0.0321353,9.37048e-05,0.999898,0.0143154,2.62787e-05,0.999364,-0.035672,-7.62725e-05,0.999622,0.0274991,6.29464e-05,-0.0333178,-0.999445,-2.43411e-07,-0.0495192,-0.998773,-1.70028e-05,0.250654,-0.968077,0.000488158,0.181894,0.983317,-0.0013912,0.050467,-0.998726,0.000347952,0.381053,-0.924553,0.000899248,0.27124,-0.962512,-0.000151197,0.44136,0.897329,-0.00160068,0.536261,0.84405,-0.00199265,0.104206,-0.994555,0.00107195,0.134539,-0.990908,0.00104501,0.185823,-0.982583,0.000755487,-0.0497711,0.998761,-0.000131612,0.0635767,0.997977,-0.000749447,0.129252,0.991612,-2.19533e-06,
34.7,0.221314,0.975191,-0.00473883,0.39815,-0.917305,0.00533511,0.2138,0.976867,-0.00451164,0.63501,0.772472,-0.00694141,0.635836,-0.771791,0.00712677,0.297726,-0.954639,0.00496679,0.447011,0.894509,-0.00587121,0.0958056,-0.995395,0.00311706,0.0902006,-0.995919,0.00294481,0.345975,-0.938232,0.00466269,0.367901,-0.929854,0.00438994,0.524338,0.851497,-0.004759,0.500878,-0.865489,0.00709532,0.39769,-0.917511,0.004078,0.999992,-0.0040524,-0.000267682,0.999709,0.0241293,-0.000188842,0.999871,-0.0160638,0.000235251,0.999661,0.0260516,-0.000244468,0.999993,0.0036705,1.72122e-05,0.999402,-0.0345642,0.000226719,0.999964,0.00844075,-3.16681e-05,0.999999,-0.00172581,-1.9131e-05,0.999981,0.00612399,-4.96099e-05,0.999621,-0.0275281,0.000182104,0.999993,0.00384453,3.82133e-05,0.999828,0.0185265,-0.000243385,0.999996,-0.00282521,-1.49452e-05,0.999893,0.0146101,1.99432e-05,0.999608,-0.0279941,-6.50676e-06,0.999777,-0.0211291,-2.32792e-06,0.999969,-0.00787981,1.7586e-05,0.999136,-0.0415687,-0.000119518,0.999995,-0.00302239,-1.65711e-05,0.999427,0.0338333,4.72029e-05,0.999506,0.0314144,8.89091e-05,0.9999,0.0141089,2.58112e-05,0.999404,-0.0345231,-6.81097e-05,0.99965,0.026441,6.19194e-05,-0.0334015,-0.999442,-2.53611e-06,-0.0493794,-0.99878,-1.57076e-05,0.247601,-0.968862,0.000502881,0.170996,0.985271,-0.00144002,0.0461415,-0.998935,0.000369952,0.372506,-0.928029,0.000889417,0.2718,-0.962354,-0.000150704,0.428205,0.90368,-0.00158445,0.521217,0.853422,-0.0019486,0.0936278,-0.995607,0.00109172,0.124852,-0.992175,0.0010476,0.179749,-0.983712,0.000771277,-0.0512524,0.998686,-0.000142801,0.0573014,0.998357,-0.000764366,0.129208,0.991618,-6.3116e-07,
34.8,0.175152,0.98453,-0.0047454,0.346878,-0.937896,0.00524263,0.167392,0.98588,-0.00447262,0.583366,0.812181,-0.00677231,0.582436,-0.812847,0.00692727,0.250012,-0.968233,0.00447524,0.393957,0.919114,-0.00518586,0.0620979,-0.998065,0.00311091,0.0579701,-0.998314,0.00293286,0.29955,-0.95407,0.00459911,0.323798,-0.946116,0.00432387,0.48181,0.876263,-0.00465007,0.440306,-0.89782,0.00703787,0.354836,-0.93492,0.00401432,0.999995,-0.00302632,-0.000255324,0.999687,0.0250276,-0.000180478,0.99985,-0.0173074,0.000225091,0.99963,0.0271996,-0.000237672,0.999994,0.00349112,1.46443e-05,0.999361,-0.0357318,0.000184339,0.999963,0.00856519,-3.12232e-05,0.999999,-0.00156593,-1.76653e-05,0.999979,0.00641059,-4.59611e-05,0.999593,-0.0285261,0.000172874,0.999993,0.00376048,3.67925e-05,0.999808,0.0196179,-0.000238136,0.999996,-0.00268326,-1.33223e-05,0.9999,0.0141713,4.70266e-05,0.999628,-0.0272696,-3.09607e-06,0.999792,-0.0204074,1.7363e-06,0.999968,-0.00796305,5.84435e-05,0.999201,-0.0399723,-0.000108414,0.999995,-0.00315053,-1.8373e-05,0.999465,0.0326962,4.07156e-05,0.999527,0.0307482,8.48496e-05,0.999903,0.0139067,2.50903e-05,0.99944,-0.0334721,-6.08042e-05,0.999674,0.0255358,7.29925e-05,-0.0334841,-0.999439,-3.05798e-06,-0.0492806,-0.998785,-1.5003e-05,0.243604,-0.969875,0.000306725,0.158322,0.987387,-0.00107136,0.0421551,-0.999111,0.000379339,0.363992,-0.931402,0.00088022,0.272375,-0.962191,-0.000152008,0.415107,0.909771,-0.00157031,0.506349,0.862326,-0.0019115,0.083595,-0.996499,0.00111403,0.115184,-0.993344,0.00105087,0.173501,-0.984833,0.000775262,-0.0525896,0.998616,-0.000146649,0.050862,0.998705,-0.000771732,0.12912,0.991629,6.63106e-06,
34.9,0.128577,0.991689,-0.00457358,0.295447,-0.955345,0.00515395,0.120995,0.992643,-0.00443264,0.530551,0.847627,-0.00665664,0.527919,-0.849268,0.00675493,0.202379,-0.979296,0.00470859,0.34096,0.940062,-0.00538192,0.0283662,-0.999593,0.00310872,0.0257877,-0.999663,0.00292398,0.252992,-0.967458,0.00454579,0.27959,-0.96011,0.00426662,0.439066,0.898443,-0.0045546,0.378685,-0.925503,0.00653684,0.31184,-0.950127,0.00395943,0.999998,-0.00210945,-0.000244863,0.999666,0.0258393,-0.000171955,0.99983,-0.0184461,0.000214819,0.999601,0.0282627,-0.000231294,0.999994,0.00333024,1.41567e-05,0.999323,-0.0367996,0.000191671,0.999962,0.00868297,-3.0371e-05,0.999999,-0.00142868,-1.51028e-05,0.999978,0.00665201,-4.24513e-05,0.999567,-0.0294306,0.000164274,0.999993,0.0036949,3.54712e-05,0.999787,0.0206242,-0.000211798,0.999997,-0.00256204,-1.17928e-05,0.999904,0.0138275,2.20868e-05,0.999646,-0.026606,-4.96796e-07,0.999805,-0.0197425,5.32498e-06,0.999967,-0.00809723,5.45399e-05,0.999259,-0.0384946,-9.82854e-05,0.999995,-0.00326033,-1.90416e-05,0.999499,0.0316409,3.54716e-05,0.999546,0.0301312,8.1189e-05,0.999906,0.013712,2.468e-05,0.999471,-0.0325093,-5.42925e-05,0.999695,0.0246844,5.60174e-05,-0.0335474,-0.999437,-1.73399e-06,-0.0491834,-0.99879,-1.05016e-05,0.23972,-0.970842,0.000473429,0.145841,0.989307,-0.00135586,0.0379191,-0.999281,0.000338228,0.35551,-0.934672,0.000871141,0.272961,-0.962025,-0.000153906,0.402058,0.915613,-0.00155713,0.491589,0.870825,-0.00187313,0.0732333,-0.997314,0.00104346,0.105507,-0.994418,0.0010477,0.167171,-0.985928,0.000783158,-0.0540379,0.998539,-0.000127654,0.0443067,0.999018,-0.000779202,0.12904,0.991639,-1.06797e-06,
35,0.0821794,0.996607,-0.00463545,0.243867,-0.969795,0.00508872,0.0746125,0.997203,-0.00440738,0.47668,0.879053,-0.00650862,0.472568,-0.881269,0.00659214,0.15575,-0.987785,0.00468085,0.289157,0.957267,-0.00531593,-0.00539085,-0.999981,0.00311033,-0.00634487,-0.999976,0.00291793,0.206329,-0.978472,0.00450259,0.235312,-0.971911,0.0042212,0.396148,0.918176,-0.00447209,0.31725,-0.948319,0.00656131,0.268725,-0.963209,0.00391298,0.999999,-0.00130033,-0.000234458,0.999647,0.0265677,-0.000164244,0.99981,-0.0194921,0.000201874,0.999572,0.0292429,-0.000225296,0.999995,0.00318781,1.30972e-05,0.999288,-0.037716,0.000184649,0.999961,0.00879368,-2.99987e-05,0.999999,-0.00131531,-1.39317e-05,0.999977,0.0068493,-3.90819e-05,0.999542,-0.0302456,0.000156267,0.999993,0.00364679,3.42389e-05,0.999769,0.0215084,-0.000208785,0.999997,-0.00246078,-1.03457e-05,0.999909,0.0134953,8.1825e-06,0.999662,-0.0259977,2.07656e-06,0.999817,-0.0191286,8.51952e-06,0.999965,-0.00832421,2.31631e-05,0.999311,-0.0371237,-9.04314e-05,0.999994,-0.00335298,-1.98125e-05,0.99953,0.0306611,3.05218e-05,0.999563,0.0295591,7.7885e-05,0.999909,0.013524,2.3865e-05,0.9995,-0.0316263,-4.84232e-05,0.999715,0.0238545,4.99591e-05,-0.0336096,-0.999435,-5.02191e-06,-0.0491041,-0.998794,-1.22278e-05,0.236355,-0.971667,0.000468296,0.134362,0.990931,-0.00135215,0.0337814,-0.999429,0.000385766,0.347061,-0.937842,0.000862989,0.273558,-0.961855,-0.000155104,0.389055,0.921213,-0.00154569,0.476968,0.878919,-0.00184429,0.0629861,-0.998014,0.00110504,0.0958164,-0.995398,0.00104831,0.160748,-0.986995,0.000779999,-0.0554389,0.998462,-0.000151053,0.0376698,0.99929,-0.00078274,0.128983,0.991647,-1.31202e-06,
35.1,0.098683,0.995113,0.00348332,0.250934,-0.968004,-0.000956645,0.0795337,0.996832,0.000386519,0.47961,0.877472,0.00413952,0.476035,-0.879414,-0.00471741,0.17232,-0.985035,-0.00337001,0.299719,0.954023,0.00281666,-0.00452961,-0.999987,0.00222834,-0.00654441,-0.999976,0.00225769,0.221282,-0.975205,-0.00303151,0.248319,-0.968674,-0.00274694,0.416152,0.909282,0.0049349,0.328559,-0.94447,-0.00511163,0.275472,-0.961309,-0.000107119,0.999999,-0.00101816,8.24255e-05,0.99965,0.0264715,8.74824e-05,0.999803,-0.0198723,-0.000214127,0.999563,0.0295753,9.89323e-05,0.999995,0.00327975,1.7333e-05,0.999266,-0.0382948,-0.000167092,0.99996,0.00893083,-4.76224e-05,0.999999,-0.00144815,1.78259e-06,0.999974,0.00722646,-8.34741e-06,0.99953,-0.0306462,-0.000274642,0.999993,0.00376164,2.50376e-05,0.999761,0.0218578,0.00024053,0.999996,-0.00264572,-2.04683e-05,0.999918,0.0127752,0.000218567,0.999688,-0.0249562,-0.000426787,0.999814,-0.0192922,3.06653e-05,0.999975,-0.00708672,-0.000366873,0.99931,-0.0371524,-8.20623e-05,0.999994,-0.00348093,-8.87761e-06,0.999573,0.0292042,0.000347378,0.999612,0.0278585,0.000251195,0.999912,0.0132508,3.51818e-07,0.999542,-0.0302581,-0.000562232,0.999741,0.0227377,0.000333211,0.0071741,-0.999972,-0.00204951,-0.0110371,-0.999938,-0.00152259,0.284538,-0.95865,-0.00531159,0.191542,0.981456,0.00748046,0.0909658,-0.995835,-0.00610647,0.397444,-0.917607,-0.00603641,0.32381,-0.946115,-0.00371977,0.443233,0.896353,0.00983324,0.534244,0.845205,0.0145222,0.118413,-0.992946,-0.00601522,0.0985074,-0.995135,-0.0014162,0.16102,-0.98695,-0.00121611,-0.0440616,0.999025,0.00272172,0.0381235,0.999272,0.00136424,0.12967,0.991557,0.000166514,
35.2,0.0957534,0.995403,0.0018869,0.240176,-0.970726,-0.00251372,0.0707953,0.99749,0.0013968,0.468245,0.883597,-0.00204867,0.466547,-0.884494,0.00231,0.167142,-0.985929,-0.00260947,0.28854,0.957466,0.00193448,-0.0042826,-0.99999,0.000845291,-0.00648252,-0.999978,0.00148629,0.21851,-0.975833,-0.00181452,0.253864,-0.96724,-0.000506809,0.413353,0.910566,0.00282331,0.31321,-0.949684,-6.22422e-05,0.272227,-0.962233,-0.000883643,1,-0.000246406,-0.000181926,0.999622,0.0274967,0.000141324,0.999778,-0.0210571,0.000106741,0.999515,0.0311453,0.00019139,0.999995,0.00331444,1.50158e-05,0.999193,-0.0401668,-4.05008e-05,0.999958,0.00916392,-2.15942e-05,0.999999,-0.00149094,6.124e-07,0.999969,0.00782537,4.4082e-05,0.999477,-0.0323481,-7.37057e-05,0.999993,0.00383103,3.23592e-05,0.999728,0.0233036,-5.30545e-05,0.999996,-0.00280259,-4.15755e-05,0.999915,0.0130156,0.000108033,0.99971,-0.0240888,3.57259e-05,0.999813,-0.0193456,5.5869e-05,0.999976,-0.00699497,-9.89219e-05,0.999307,-0.0372109,-6.38995e-05,0.999994,-0.00357273,-1.54703e-06,0.999582,0.0289008,0.000195578,0.999626,0.0273579,0.000363776,0.999913,0.013199,-3.8553e-06,0.99955,-0.0299982,-0.000197962,0.999747,0.0224763,0.000301998,0.0437757,-0.999032,-0.00423096,0.0245713,-0.999692,-0.00339958,0.318113,-0.948037,-0.00543379,0.224059,0.974551,0.00687046,0.130327,-0.991455,-0.00567694,0.430044,-0.902795,-0.00482577,0.363735,-0.931483,-0.00610922,0.472261,0.881445,0.00498751,0.5835,0.812111,0.00185849,0.154538,-0.987972,-0.00544222,0.0928399,-0.99568,-0.00147017,0.158268,-0.987396,0.000368668,-0.0411202,0.999152,0.00212424,0.0358963,0.999355,-0.000436784,0.129833,0.991536,0.000105235,
35.3,0.115043,0.99336,-0.00016906,0.239951,-0.970785,0.000994516,0.0712703,0.997456,-0.00152173,0.481426,0.876487,6.56342e-05,0.48045,-0.877022,-0.000844748,0.184502,-0.982831,0.00147382,0.30024,0.953861,-0.00213499,-0.00636037,-0.99998,-0.000267166,-0.00745178,-0.999972,0.000578861,0.234633,-0.972084,-0.000343871,0.265581,-0.964084,-0.00298393,0.437593,0.899173,-0.00074081,0.336898,-0.941538,0.00265861,0.275774,-0.961222,-0.000453317,1,-9.64135e-05,-0.00011198,0.999603,0.0281921,-6.31134e-05,0.999776,-0.0211432,3.6607e-05,0.999471,0.0325346,0.000108293,0.999994,0.00336555,-7.02318e-06,0.999158,-0.0410266,0.000236927,0.999957,0.00926441,1.35345e-06,0.999999,-0.00164886,3.62547e-06,0.999962,0.00868845,8.24971e-06,0.999464,-0.0327216,0.000196124,0.999992,0.0039339,3.26981e-05,0.999732,0.0231558,-0.000194375,0.999996,-0.0029508,-3.90139e-05,0.999929,0.0118796,-0.000123559,0.999747,-0.0224776,-0.000290858,0.999812,-0.0193974,7.78808e-05,0.999988,-0.0048704,0.000115936,0.999309,-0.0371818,-4.15207e-05,0.999993,-0.00383391,1.2834e-05,0.999624,0.0274265,0.000118576,0.999641,0.0267885,0.000268268,0.999915,0.0130709,3.34947e-05,0.999616,-0.0276946,-4.09683e-05,0.999768,0.0215543,0.000116873,0.0776974,-0.996964,-0.00515356,0.0579006,-0.998312,-0.00444422,0.365501,-0.930806,-0.00299123,0.281451,0.959573,0.00234982,0.186756,-0.982402,-0.00307127,0.483075,-0.875575,-0.00270128,0.404595,-0.914484,-0.00475132,0.536745,0.843741,0.00258643,0.650879,0.759099,0.0111588,0.209713,-0.977757,-0.00326541,0.0935828,-0.995611,0.000814394,0.161659,-0.986847,9.90403e-05,-0.0295806,0.999562,0.00037708,0.0396508,0.999214,4.98941e-05,0.130634,0.991431,-3.23702e-05,
35.4,0.122973,0.992406,0.00294281,0.245398,-0.969422,0.00050331,0.0763575,0.99708,-0.00090689,0.470397,0.882454,0.001115,0.470244,-0.882536,-0.000819923,0.19805,-0.98019,-0.00186668,0.307712,0.951478,0.00140228,-0.00845732,-0.999964,-0.000577893,-0.00913895,-0.999958,-2.06749e-05,0.240002,-0.97077,-0.00224004,0.272134,-0.962259,-0.000726601,0.450211,0.892916,0.00331976,0.335704,-0.941961,-0.00362205,0.276463,-0.961024,-0.000617365,1,0.000799316,-6.93272e-05,0.999591,0.0285966,-3.9665e-05,0.999748,-0.0224636,-1.23501e-05,0.999419,0.0340779,2.8238e-05,0.999994,0.00347916,-2.57761e-05,0.999112,-0.042134,1.9613e-05,0.999956,0.00938034,-2.11539e-05,0.999998,-0.00180549,1.0881e-05,0.999956,0.00939276,-8.58743e-05,0.999432,-0.0337058,-1.68899e-05,0.999992,0.0040447,2.12484e-05,0.999707,0.0242111,0.000135812,0.999995,-0.00309489,-1.39874e-05,0.999938,0.0111445,5.87326e-05,0.999774,-0.0212364,-9.5553e-05,0.999811,-0.0194651,8.65552e-05,0.999994,-0.00351646,-9.64806e-05,0.999309,-0.0371653,-3.56833e-05,0.999992,-0.00409179,1.90533e-05,0.999657,0.0261887,0.000380662,0.999676,0.0254507,0.000214921,0.999918,0.0128056,6.37049e-05,0.999644,-0.026694,-0.000356958,0.999786,0.0206923,0.000230593,0.112469,-0.993646,-0.00435667,0.0916541,-0.995781,-0.004356,0.410382,-0.911897,-0.0054234,0.334595,0.942342,0.00611273,0.239068,-0.97099,-0.0049557,0.525716,-0.850639,-0.0060259,0.451722,-0.892152,-0.00342323,0.576269,0.817219,0.00819003,0.699223,0.714887,0.00487385,0.257748,-0.966197,-0.00549337,0.0973067,-0.995254,0.000477875,0.159292,-0.987232,-7.87902e-05,-0.0193645,0.999812,0.00108292,0.0375992,0.999293,5.53943e-07,0.131365,0.991334,4.35577e-05,
